Eu estou chamando você para avisar sobre um cartão de crédito que está perdido,Banking_Report_Missing_Card
Como notificar o emissor do cartão sobre um cartão roubado,Banking_Report_Missing_Card
Cartões de crédito roubados,Banking_Report_Missing_Card
Como serei informado sobre o progresso da minha solicitação para obter o contrato de adesão ao cartão?,Banking_Request_Card_Member_Agreement
Nunca recebi o contrato do membro do cartão. Você pode me enviar por correio ou e-mail?,Banking_Request_Card_Member_Agreement
O contrato de membro do cartão pode ser alterado?,Banking_Request_Card_Member_Agreement
O contrato de membro do cartão tem um processo de resolução de conflitos?,Banking_Request_Card_Member_Agreement
O meu Contrato de Adesão ao Cartão encontra-se acessível para mim?,Banking_Request_Card_Member_Agreement
onde posso encontrar os termos de uso do cartão,Banking_Request_Card_Member_Agreement
Onde posso encontrar todas as taxas escritas para o meu cartão de crédito,Banking_Request_Card_Member_Agreement
Pode me orientar sobre o prazo de carência para o contrato de adesão ao cartão?,Banking_Request_Card_Member_Agreement
Posso obter um Contrato do Cartão para cartão substituído ou renovado?,Banking_Request_Card_Member_Agreement
Precisamos concordar com todos os termos e condições mencionados no contrato de membro do cartão.,Banking_Request_Card_Member_Agreement
Preciso de alguma ajuda com o procedimento do contrato de adesão ao cartão.,Banking_Request_Card_Member_Agreement
Qual o período de tempo que leva para receber o Contrato de Adesão ao Cartão?,Banking_Request_Card_Member_Agreement
Quanto tempo demorará para receber uma cópia do meu contrato de adesão?,Banking_Request_Card_Member_Agreement
Quanto tempo vai levar o processo para o contrato de adesão ao cartão?,Banking_Request_Card_Member_Agreement
Quem devo contatar para o Contrato de Adesão ao Cartão?,Banking_Request_Card_Member_Agreement
Seria capaz de por favor me informar sobre o Contrato de Adesão ao Cartão?,Banking_Request_Card_Member_Agreement
Como faço para pedir uma cópia do meu Contrato de Adesão ao Cartão?,Banking_Request_Card_Member_Agreement
Eu quero rever mudanças nos encargos mencionados no contrato de membro do cartão.,Banking_Request_Card_Member_Agreement
Eu quero pedir um talão de cheques para um novo endereço,Banking_Request_Checkbook
Eu preciso cancelar o pedido para um talão de cheques e pedir um novo,Banking_Request_Checkbook
Eu tenho que pagar algum valor para solicitar um novo talão de cheques?,Banking_Request_Checkbook
Existem taxas para a aplicação apenas para emissão de um talão de cheques?,Banking_Request_Checkbook
Você poderia me ajudar com um problema que estou tendo ao solicitar um novo talão de cheques?,Banking_Request_Checkbook
Você pode me dizer o processo para obter um novo talão de cheques?,Banking_Request_Checkbook
Você pode me ajudar com pedidos de talão de cheques,Banking_Request_Checkbook
Tenho um problema em relação a um novo talão de cheques. Você pode me ajudar ?,Banking_Request_Checkbook
Quero saber sobre as opções fornecidas para emissão de talão de cheques,Banking_Request_Checkbook
Quero informações sobre como solicitar um talão de cheques,Banking_Request_Checkbook
Quando o novo talão de cheques será emitido,Banking_Request_Checkbook
Qual é o número da linha de ajuda para solicitar um talão de cheques,Banking_Request_Checkbook
Quais as formas de solicitar emissão de talão de cheques através da central de atendimento,Banking_Request_Checkbook
Precisa de ajuda com uma requisição de talão de cheques,Banking_Request_Checkbook
Posso colocar uma solicitação para um talão de cheques através do aplicativo móvel?,Banking_Request_Checkbook
Onde está a informação sobre a emissão de talão de cheques,Banking_Request_Checkbook
Eu preciso de ajuda com o problema do pedido de talão de cheques,Banking_Request_Checkbook
"Eu quero um outro talão de cheques, por favor",Banking_Request_Checkbook
Eu gostaria de saber o status do meu pedido do talão de cheques,Banking_Request_Checkbook
Como posso mandar emitir um novo talão de cheques,Banking_Request_Checkbook
Como posso verificar limites de crédito quando o limite de crédito for aumentado,Banking_Request_Increase_In_Credit_Line
Você tem o passo-a-passo que posso usar para aumentar o meu limite de crédito atual?,Banking_Request_Increase_In_Credit_Line
Você pode me dar um número de linha de ajuda para perguntar sobre o aumento do limite de crédito dos cartões de crédito,Banking_Request_Increase_In_Credit_Line
Solicitando que remova as restrições de crédito,Banking_Request_Increase_In_Credit_Line
Qual o procedimento que devo seguir a fim de aumentar a linha de crédito?,Banking_Request_Increase_In_Credit_Line
Qual é o limite máximo que meu cartão de crédito pode ser aumentado,Banking_Request_Increase_In_Credit_Line
Quais são os métodos através dos quais posso melhorar a minha linha de crédito?,Banking_Request_Increase_In_Credit_Line
Preciso saber sobre o upgrade do limite de crédito,Banking_Request_Increase_In_Credit_Line
Pode me dizer quais os passos necessários a fim de aumentar o limite de crédito?,Banking_Request_Increase_In_Credit_Line
O site do banco providencia alguma funcionalidade para aumentar o limite de crédito?,Banking_Request_Increase_In_Credit_Line
O máximo de limite de crédito impacta as pontuações de crédito,Banking_Request_Increase_In_Credit_Line
Negar a oferta que recebo,Banking_Request_Increase_In_Credit_Line
Minha pontuação de crédito impactadas após a linha de crédito é aumentado,Banking_Request_Increase_In_Credit_Line
Meu limite é muito baixo,Banking_Request_Increase_In_Credit_Line
Me informe o processo para aumentar o limite do cartão de crédito,Banking_Request_Increase_In_Credit_Line
Histórico de crédito é necessário para aumentar a linha de crédito?,Banking_Request_Increase_In_Credit_Line
Desejo iniciar um novo pedido para aumentar a minha linha de crédito,Banking_Request_Increase_In_Credit_Line
Como posso solicitar para aumentar o limite do cartão de crédito,Banking_Request_Increase_In_Credit_Line
Com que frequência o banco aumenta o limite de crédito,Banking_Request_Increase_In_Credit_Line
Eu tenho uma consulta sobre o processo de depósito direto,Banking_Set_Up_Direct_Deposit
Você poderia por favor me diga como abrir um depósito direto,Banking_Set_Up_Direct_Deposit
Registrar para Reembolsos de Depósito Direto,Banking_Set_Up_Direct_Deposit
Quanto tempo leva para processar um depósito direto,Banking_Set_Up_Direct_Deposit
Quais informações eu preciso fornecer para configuração do Depósito Direto,Banking_Set_Up_Direct_Deposit
Preciso dos codigos das contas para configurar o deposito direto,Banking_Set_Up_Direct_Deposit
Pode me dizer os diferentes métodos de crédito direto?,Banking_Set_Up_Direct_Deposit
Pode me aconselhar a metodologia para fazer depósito direto,Banking_Set_Up_Direct_Deposit
Onde está a opção de dd no aplicativo móvel?,Banking_Set_Up_Direct_Deposit
Instruções para configurar imediatamente o meu depósito direto on-line,Banking_Set_Up_Direct_Deposit
Guia Rápido para configurar o Depósito Direto para cheque de pagamento,Banking_Set_Up_Direct_Deposit
Gostaria de enviar dinheiro direto para a minha conta ao invés de talões de cheques.,Banking_Set_Up_Direct_Deposit
Forneça todos os informações relacionadas ao pedido de Depósito Direto,Banking_Set_Up_Direct_Deposit
Eu quero usar o depósito direto para depositar algum dinheiro,Banking_Set_Up_Direct_Deposit
Eu quero que o meu empregador deposite o meu cheque na minha conta diretamente,Banking_Set_Up_Direct_Deposit
Diga-me o processo para configurar o depósito direto on-line,Banking_Set_Up_Direct_Deposit
Como fazer um depósito direto usando bancário por telefone,Banking_Set_Up_Direct_Deposit
Como eu sei se meu depósito direto está funcionando corretamente ou não?,Banking_Set_Up_Direct_Deposit
Como devo solicitar por um depósito direto,Banking_Set_Up_Direct_Deposit
Qual é o número de atendimento ao cliente para iniciar transferências de fundos entre minhas próprias contas no mesmo banco?,Banking_Transfer_Money
Como posso incluir recursos para uma conta bancária externa,Banking_Transfer_Money
Como faço para transferir o dinheiro entre as minhas contas em bancos diferentes,Banking_Transfer_Money
As taxas domésticas e internacionais são diferentes para transferência bancária?,Banking_Transfer_Money
Tenho uma conta corrente em um banco e uma conta de poupança em outro. Como fazer uma transferência de dinheiro externa?,Banking_Transfer_Money
"Tem alguma cobrança para transferência de dinheiro para uma conta no mesmo banco que o meu, mas numa filial diferente?",Banking_Transfer_Money
Quero fazer transferência bancária várias vezes hoje. Qual é o limite diário de transferência eletrônica on-line?,Banking_Transfer_Money
Quero dar dinheiro a um amigo,Banking_Transfer_Money
Quanto tempo demora para obter a confirmação da transferência entre as minhas contas?,Banking_Transfer_Money
Quanto custa uma uma transferência eletrônica no exterior,Banking_Transfer_Money
Quais são as formas que posso usar para movimentar o meu dinheiro internamente?,Banking_Transfer_Money
Preciso saber a forma mais barata para transferir dinheiro para uma conta bancária no exterior,Banking_Transfer_Money
Preciso de ajuda para executar uma transferência externa/Preciso de assistência para executar uma transferência externa,Banking_Transfer_Money
Posso pagar aos meus clientes quando estou no exterior?,Banking_Transfer_Money
Posso fazer uma transferência eletrônica para o meu cliente enquanto estou viajando?,Banking_Transfer_Money
Como faço para transferir dinheiro dentro do país? Preciso de um código identificador de banco para isso?,Banking_Transfer_Money
Posso dar uma instrução permanente para transferir da minha conta de poupança quando o saldo da minha conta atual for inferior a certo valor?,Banking_Transfer_Money
Pode por favor me dizer o procedimento para transferir fundos para contas bancárias externas?,Banking_Transfer_Money
O que eu tenho que considerar ao fazer uma transferência eletrônica para outro país,Banking_Transfer_Money
Me ajude na transferência de dinheiro para outras contas bancárias por meio de aplicativo para dispositivos móveis,Banking_Transfer_Money
Existe algum recurso no aplicativo móvel que eu possa usar para transferir dinheiro internamente dentro de um banco,Banking_Transfer_Money
Quero ver as atividades da minha conta para minhas transações diárias da minha conta atual,Banking_View_Activity
Você tem alguma ideia sobre o último crédito de juros para minha conta de poupança?,Banking_View_Activity
Quanto dinheiro foi creditado na minha conta na semana passada?,Banking_View_Activity
Posso visualizar as informações da minha atividade relacionadas à última transação através da minha conta de poupança,Banking_View_Activity
"Por favor, você pode me dizer como ver as atividades da minha conta corrente e conta de poupança",Banking_View_Activity
"Por favor, me mostre o log de atividades para a minha conta de poupança",Banking_View_Activity
"Por favor, deixe-me ver os juros calculados acumulados na minha conta de poupança?",Banking_View_Activity
Pode me mostrar o saldo da minha conta após todos os pagamentos?,Banking_View_Activity
Onde verificar as atividades da minha conta uma vez que faço o login na minha conta atual,Banking_View_Activity
Onde posso ver o registro de transações para minha conta de poupança e conta corrente que eu tenho com esse banco?,Banking_View_Activity
Onde exatamente posso ver as informações detalhadas sobre as atividades na minha conta de poupança,Banking_View_Activity
Onde está minha informação de atividade de conta atual,Banking_View_Activity
Me ajude a recuperar os detalhes da transação da minha conta atual do mês passado,Banking_View_Activity
Lugares onde o histórico de atividades da conta pode ser encontrado para minha conta corrente e conta de poupança,Banking_View_Activity
Existe uma maneira de obter atividades detalhadas para minha conta atual on-line?,Banking_View_Activity
Queria ver o resumo do medidor de luz,Banking_View_Activity
Como posso ver meus gastos?,Banking_View_Activity
Existe algum documento sobre as atividades da conta que está sendo realizado na minha conta de poupança,Banking_View_Activity
Como posso visualizar os detalhes da atividade da minha conta de poupança e da conta corrente,Banking_View_Activity
De onde recebi o último crédito na minha conta de poupança,Banking_View_Activity
Quero que alguém me ajude a ver a atividade da conta e o resumo de todas as atividades da minha conta de poupança,Banking_View_Activity
Você pode me ajudar com a obtenção de cobranças pendentes pelo meu cartão de crédito?,Banking_View_Pending_Charges
Quais são as maneiras pelas quais eu posso ver as minhas cobranças não resolvidas no cartão de crédito,Banking_View_Pending_Charges
Quais cobrancas pendentes ainda tenho?,Banking_View_Pending_Charges
É possível visualizar as cobranças pendentes do cartão de crédito?,Banking_View_Pending_Charges
Posso me inscrever para receber informações sobre as taxas pendentes do meu cartão de crédito?,Banking_View_Pending_Charges
Por que o dinheiro está refletindo nas minhas cobranças pendentes em vez de no meu saldo disponível para o meu cartão de crédito?,Banking_View_Pending_Charges
Pode me mostrar quanto há de cobrança pendente no meu cartão de crédito.,Banking_View_Pending_Charges
Pode me mostrar onde eu posso ver quaisquer encargos futuros cobrados na conta do meu cartão de crédito,Banking_View_Pending_Charges
O que é processamento durante a noite para uma transação pendente do cartão de crédito,Banking_View_Pending_Charges
O que faltou pagar no cartão ?,Banking_View_Pending_Charges
Onde posso ver quais taxas de crédito estão sendo processadas no meu cartão de crédito,Banking_View_Pending_Charges
Me diga qual o processo para visualizar as cobranças pendentes no cartão de crédito,Banking_View_Pending_Charges
Existe uma maneira de ver as minhas transações de cartão de crédito pendentes via web?,Banking_View_Pending_Charges
Existe alguma atividade pendente no meu cartao de debito?,Banking_View_Pending_Charges
Eu preciso de mais informações sobre os encargos pendentes para o cartão de crédito.,Banking_View_Pending_Charges
Eu paguei o valor em postos de gasolina e o extrato do cartão de crédito mostra cobranças pendentes.,Banking_View_Pending_Charges
Você poderia confirmar meu total de transações pendentes do cartão de crédito?,Banking_View_Pending_Charges
Você pode me enviar uma mensagem com as minhas cobranças pendentes por favor?,Banking_View_Pending_Charges
Como ver os encargos pendentes associadas com o meu cartão off-line?,Banking_View_Pending_Charges
Como posso visualizar os encargos pendentes no meu cartão de crédito American Express?,Banking_View_Pending_Charges
Como encontrar o número sem verificação de roteamento de conta,Banking_View_Routing_Number
Quero pesquisar os números de identificação bancária para transferência de fundos para o exterior,Banking_View_Routing_Number
"Quero fazer uma transação internacional, portanto preciso do número de identificação bancária para isso",Banking_View_Routing_Number
Qual é o procedimento para visualizar o meu número de identificação bancária?,Banking_View_Routing_Number
Qual o número de roteamento que eu uso para transferir dinheiro?,Banking_View_Routing_Number
Qual é o número correto de trânsito?,Banking_View_Routing_Number
Qual é o meu número de roteamento de 9 dígitos ligado à conta de poupança,Banking_View_Routing_Number
Preciso do numero SWIFT,Banking_View_Routing_Number
Posso obter o número de conta de roteamento no agência bancária ao mostrar o meu comprovante de identidade,Banking_View_Routing_Number
"Por favor, me ajude a ver o número de identificação bancária online",Banking_View_Routing_Number
Onde posso localizar meu número de roteamento no local por favor?,Banking_View_Routing_Number
Onde posso encontrar o meu número de identificação bancária on-line para minha conta?,Banking_View_Routing_Number
Onde está o número de roteamento do banco localizado em um cheque,Banking_View_Routing_Number
O meu número de identificação bancária é o mesmo que o número de identificação bancária da minha conta corrente?,Banking_View_Routing_Number
Não consigo achar o meu número de identificação bancária,Banking_View_Routing_Number
Me mostra meu IBAN,Banking_View_Routing_Number
Encontrar o número de identificação bancária é muito difícil. Você pode me ajudar com respeito a isso?,Banking_View_Routing_Number
Como você pode descobrir o meu número de identificação bancária usando o meu extrato de conta?,Banking_View_Routing_Number
Como posso localizar rapidamente o meu número de identificação bancária para transferência de dinheiro?,Banking_View_Routing_Number
Com certeza!,Bot_Control_Approve_Response
Genial!,Bot_Control_Approve_Response
Ignore o que eu falei.,Bot_Control_Approve_Response
Você me entende.,Bot_Control_Approve_Response
Você leu minha mente.,Bot_Control_Approve_Response
Ótimo.,Bot_Control_Approve_Response
"Sim, é isso!",Bot_Control_Approve_Response
Nós precisamos exatamente disso.,Bot_Control_Approve_Response
Muito bem. Vamos fazê-lo.,Bot_Control_Approve_Response
Isso está certo.,Bot_Control_Approve_Response
É exatamente disso que preciso.,Bot_Control_Approve_Response
Eu gostei disso.,Bot_Control_Approve_Response
Está muito bom.,Bot_Control_Approve_Response
Essa é a resposta pela qual procurava.,Bot_Control_Approve_Response
Essa é a resposta certa.,Bot_Control_Approve_Response
Essa é a resposta apropriada.,Bot_Control_Approve_Response
É disso que preciso.,Bot_Control_Approve_Response
Com certeza. Estou empolgado com isso.,Bot_Control_Approve_Response
Bom trabalho.,Bot_Control_Approve_Response
Afirmativo! É por isso que eu estava procurando.,Bot_Control_Approve_Response
Não quero falar disso.,Bot_Control_Change_Subject
Não tenho mais o que falar sobre isso.,Bot_Control_Change_Subject
Podemos falar sobre outra coisa?,Bot_Control_Change_Subject
Preciso de algo totalmente diferente.,Bot_Control_Change_Subject
Preciso de outra coisa.,Bot_Control_Change_Subject
Quero ajuda sobre outra coisa.,Bot_Control_Change_Subject
Quero falar de outra coisa.,Bot_Control_Change_Subject
Quero lidar com outro problema.,Bot_Control_Change_Subject
Sobre o que mais podemos falar?,Bot_Control_Change_Subject
Vamos falar de outro assunto?,Bot_Control_Change_Subject
Vamos falar sobre outra coisa.,Bot_Control_Change_Subject
Vamos mudar de assunto?,Bot_Control_Change_Subject
Vamos mudar de assunto.,Bot_Control_Change_Subject
Esse assunto é inconveniente.,Bot_Control_Change_Subject
Esse assunto é irrelevante.,Bot_Control_Change_Subject
Esse assunto não tem nada a ver.,Bot_Control_Change_Subject
Esse assunto não tem nada a ver com o que preciso.,Bot_Control_Change_Subject
"Não é disso que preciso, vamos mudar de assunto.",Bot_Control_Change_Subject
Não quero falar desse assunto.,Bot_Control_Change_Subject
A sua informação não está clara.,Bot_Control_Clarification
Acho que eu não fui claro.,Bot_Control_Clarification
"Você pode repetir, por favor?",Bot_Control_Clarification
Como é?,Bot_Control_Clarification
Desculpe! Poderia repetir mais uma vez?,Bot_Control_Clarification
"Diga isso novamente, por favor. Eu não ouvi.",Bot_Control_Clarification
Eu não entendi bem o que você me disse.,Bot_Control_Clarification
Eu não entendi.,Bot_Control_Clarification
Eu perdi a última parte. Poderia repetir?,Bot_Control_Clarification
Eu preciso de mais informações.,Bot_Control_Clarification
"Me desculpe, uma vez mais.",Bot_Control_Clarification
O que você me deu não é exatamente o que estou procurando.,Bot_Control_Clarification
O que você quer dizer com isso?,Bot_Control_Clarification
"Pode tentar dizê-lo com mais clareza, por favor?",Bot_Control_Clarification
Preciso que você repita a informação.,Bot_Control_Clarification
Suas informações estão confusas.,Bot_Control_Clarification
Você não entendeu o que eu disse.,Bot_Control_Clarification
Você não entendeu o que eu perguntei.,Bot_Control_Clarification
Você não foi claro.,Bot_Control_Clarification
Sobre o que você está falando?,Bot_Control_Clarification
Você ouviu o que perguntei?,Bot_Control_Confirm_Presence
Você ouviu o que eu disse?,Bot_Control_Confirm_Presence
Você foi a algum lugar?,Bot_Control_Confirm_Presence
Você está aí?,Bot_Control_Confirm_Presence
Você caiu?,Bot_Control_Confirm_Presence
Você ainda está aqui comigo?,Bot_Control_Confirm_Presence
Vamos quebrar o silêncio?,Bot_Control_Confirm_Presence
Tem alguém na linha?,Bot_Control_Confirm_Presence
Tem alguém aí?,Bot_Control_Confirm_Presence
O que está acontecendo?,Bot_Control_Confirm_Presence
Onde você está localizada? Não consigo ouvir nada.,Bot_Control_Confirm_Presence
Olá. Você está aí?,Bot_Control_Confirm_Presence
Fale algo se você estiver aí.,Bot_Control_Confirm_Presence
"Eu não estou ouvindo, pode falar mais alto?",Bot_Control_Confirm_Presence
Eu estou de volta.,Bot_Control_Confirm_Presence
Você precisa de mais tempo?,Bot_Control_Confirm_Presence
Deixe para lá.,Bot_Control_Ignore_Undo
Desconsidere meu último pedido.,Bot_Control_Ignore_Undo
Espere! Eu acho que quero fazer diferente.,Bot_Control_Ignore_Undo
Vamos voltar para o que eu pedi originalmente.,Bot_Control_Ignore_Undo
Espere! Vamos voltar alguns passos atrás e recomeçar.,Bot_Control_Ignore_Undo
"Esqueça isso, vamos tentar outra coisa.",Bot_Control_Ignore_Undo
Eu mudei de idéia.,Bot_Control_Ignore_Undo
"Eu não queria fazer isso, na verdade, vamos voltar.",Bot_Control_Ignore_Undo
Eu percebi que não era isso o que eu queria.,Bot_Control_Ignore_Undo
"Na verdade, retiro o que disse.",Bot_Control_Ignore_Undo
Podemos fazê-lo novamente?,Bot_Control_Ignore_Undo
Vamos continuar do ponto anterior.,Bot_Control_Ignore_Undo
Vamos fazê-lo novamente!,Bot_Control_Ignore_Undo
Vamos para o próximo passo.,Bot_Control_Ignore_Undo
Vamos voltar para o que eu disse originalmente.,Bot_Control_Ignore_Undo
Você não faz idéia.,Bot_Control_Reject_Response
Você não entendeu o que eu pedi.,Bot_Control_Reject_Response
Você não compreendeu o que perguntei.,Bot_Control_Reject_Response
Você está me entendendo mal.,Bot_Control_Reject_Response
O que você me deu não foi exatamente o que pedi.,Bot_Control_Reject_Response
O que você me deu não é o que eu estava procurando.,Bot_Control_Reject_Response
A resposta está incorreta.,Bot_Control_Reject_Response
Essa não foi a minha intenção.,Bot_Control_Reject_Response
Essa parece ser a resposta errada.,Bot_Control_Reject_Response
Eu não acho que essa seja a resposta.,Bot_Control_Reject_Response
Eu não disse isso.,Bot_Control_Reject_Response
Eu não entendo o que você está dizendo.,Bot_Control_Reject_Response
Eu não falei sobre isso.,Bot_Control_Reject_Response
Eu não preciso disso.,Bot_Control_Reject_Response
Eu não quero isso.,Bot_Control_Reject_Response
Eu não quis dizer isso.,Bot_Control_Reject_Response
"Isso estava errado, tente novamente.",Bot_Control_Reject_Response
Isso não é o que quero dizer.,Bot_Control_Reject_Response
Não estou entendendo.,Bot_Control_Reject_Response
Isso não estava correto. Esqueçamos.,Bot_Control_Reject_Response
Não é isso.,Bot_Control_Reject_Response
"Pode me esperar, por favor?",Bot_Control_Standby
Vou sair e já volto.,Bot_Control_Standby
Por favor espere um minuto,Bot_Control_Standby
Aguarde.,Bot_Control_Standby
Deixe-me ver.,Bot_Control_Standby
